Image,Latitude,Longitude,Timestamp
frame132.jpg,19.364534,75.11894,01-06-2025 15:05
frame133.jpg,19.364534,75.11894,01-06-2025 15:05
frame134.jpg,19.364534,75.11894,01-06-2025 15:05
frame135.jpg,19.364534,75.11894,01-06-2025 15:05
frame136.jpg,19.364534,75.11894,01-06-2025 15:05
frame137.jpg,19.364534,75.11894,01-06-2025 15:05
frame138.jpg,19.364534,75.11894,01-06-2025 15:05
frame139.jpg,19.364534,75.11894,01-06-2025 15:05
frame140.jpg,19.363858,75.118745,01-06-2025 15:05
frame141.jpg,19.363858,75.118745,01-06-2025 15:05
frame142.jpg,19.363858,75.118745,01-06-2025 15:05
frame143.jpg,19.363858,75.118745,01-06-2025 15:05
frame144.jpg,19.36385,75.118745,01-06-2025 15:05
frame145.jpg,19.363858,75.118745,01-06-2025 15:05
frame146.jpg,19.363858,75.118745,01-06-2025 15:06
frame147.jpg,19.363858,75.118745,01-06-2025 15:06
frame148.jpg,19.363858,75.118745,01-06-2025 15:06
frame149.jpg,19.363858,75.118745,01-06-2025 15:06
frame150.jpg,19.363858,75.118745,01-06-2025 15:06
frame151.jpg,19.363858,75.118745,01-06-2025 15:06
frame152.jpg,19.3638538,75.118745,01-06-2025 15:06
frame153.jpg,19.36341,75.118279,01-06-2025 15:06
frame154.jpg,19.36341,75.118279,01-06-2025 15:06
frame155.jpg,19.362854,75.118198,01-06-2025 15:06
frame156.jpg,19.362854,75.118198,01-06-2025 15:06
frame157.jpg,19.362854,75.118198,01-06-2025 15:06
frame158.jpg,19.362854,75.118198,01-06-2025 15:06
frame159.jpg,19.362108,75.118,01-06-2025 15:06
frame160.jpg,19.362112,75.118,01-06-2025 15:06
frame161.jpg,19.362112,75.118,01-06-2025 15:06
frame162.jpg,19.362112,75.118,01-06-2025 15:06
frame163.jpg,19.362112,75.118,01-06-2025 15:06
frame164.jpg,19.362112,75.118,01-06-2025 15:06
frame165.jpg,19.362112,75.118,01-06-2025 15:06
frame166.jpg,19.362112,75.118,01-06-2025 15:06
frame167.jpg,19.362112,75.118,01-06-2025 15:06
frame168.jpg,19.362112,75.118,01-06-2025 15:06
frame169.jpg,19.36175,75.117752,01-06-2025 15:06
frame170.jpg,19.361737,75.11774,01-06-2025 15:06
frame171.jpg,19.361737,75.1177,01-06-2025 15:06
frame172.jpg,19.361737,75.11774,01-06-2025 15:06
frame173.jpg,19.361737,75.11774,01-06-2025 15:06
frame174.jpg,19.361446,75.117102,01-06-2025 15:07
frame175.jpg,19.361446,75.117102,01-06-2025 15:07
frame176.jpg,19.360505,75.116861,01-06-2025 15:07
frame177.jpg,19.360505,75.116861,01-06-2025 15:07
frame178.jpg,19.35967,75.116754,01-06-2025 15:07
frame179.jpg,19.359668,75.116761,01-06-2025 15:07
frame180.jpg,19.357487,75.115622,01-06-2025 15:08
frame181.jpg,19.357487,75.115622,01-06-2025 15:08
frame182.jpg,19.130298,74.691014,15-05-2025 08:31
frame183.jpg,19.130298,74.690993,15-05-2025 08:31
frame184.jpg,19.130388,74.690967,15-05-2025 08:32
frame185.jpg,19.130388,74.690967,15-05-2025 08:32
frame186.jpg,19.130388,74.690967,15-05-2025 08:32
frame187.jpg,19.131124,74.689086,15-05-2025 08:33
frame188.jpg,19.138258,74.684929,15-05-2025 08:33
frame189.jpg,19.138258,74.684929,15-05-2025 08:33
frame190.jpg,Not found,74.6849,15-05-2025 08:33
frame191.jpg,19.141757,74.683998,15-05-2025 08:34
frame192.jpg,19.141757,74.683998,15-05-2025 08:34
frame193.jpg,19.141757,74.683998,15-05-2025 08:34
frame194.jpg,19.143791,74.6848,15-05-2025 08:34
frame195.jpg,19.143791,74.6848,15-05-2025 08:34
frame196.jpg,19.143791,74.6848,15-05-2025 08:34
frame197.jpg,19.143791,74.6848,15-05-2025 08:34
frame198.jpg,19.143791,74.6848,15-05-2025 08:34
frame199.jpg,19.144005,74.684915,15-05-2025 08:34
frame200.jpg,19.144005,74.684915,15-05-2025 08:34
frame201.jpg,19.144005,74.684915,15-05-2025 08:35
frame202.jpg,19.144205,74.685003,15-05-2025 08:35
frame203.jpg,19.144205,74.685003,15-05-2025 08:35
frame204.jpg,19.144205,74.685003,15-05-2025 08:35
frame205.jpg,19.144205,74.685003,15-05-2025 08:35
frame206.jpg,19.148103,74.685477,15-05-2025 08:35
frame207.jpg,19.148103,74.685477,15-05-2025 08:35
frame208.jpg,19.149264,74.685051,15-05-2025 08:35
frame209.jpg,19.149264,74.685051,15-05-2025 08:35
frame210.jpg,19.149264,74.685051,15-05-2025 08:35
frame211.jpg,19.15012,74.684791,Not found
frame212.jpg,19.151115,74.684438,15-05-2025 08:35
frame213.jpg,19.152174,74.684134,15-05-2025 08:36
frame214.jpg,19.152174,74.684134,15-05-2025 08:36
frame215.jpg,19.152687,74.68406,15-05-2025 08:36
frame216.jpg,19.152687,74.68406,15-05-2025 08:36
frame217.jpg,19.155453,74.682648,15-05-2025 08:36
frame218.jpg,19.155491,74.682638,15-05-2025 08:36
frame219.jpg,19.155491,74.682638,15-05-2025 08:36
frame220.jpg,19.155491,74.682638,15-05-2025 08:36
frame221.jpg,19.155524,74.682673,15-05-2025 08:36
frame222.jpg,19.155524,74.682673,15-05-2025 08:36
frame223.jpg,19.155524,74.682673,15-05-2025 08:37
frame224.jpg,19.158583,74.682068,15-05-2025 08:37
frame225.jpg,19.158583,74.682068,15-05-2025 08:37
frame226.jpg,19.158583,74.682068,15-05-2025 08:37
frame227.jpg,19.158618,74.682041,15-05-2025 08:37
frame228.jpg,19.158618,74.682041,15-05-2025 08:37
frame229.jpg,19.158618,74.682041,15-05-2025 08:37
frame230.jpg,19.158624,74.682018,15-05-2025 08:37
frame231.jpg,19.158624,74.682018,15-05-2025 08:37
frame232.jpg,19.158624,74.682018,15-05-2025 08:37
frame233.jpg,19.15866,74.682021,15-05-2025 08:37
frame234.jpg,19.15866,74.682021,15-05-2025 08:37
frame235.jpg,19.15866,74.682021,15-05-2025 08:37
frame236.jpg,19.163203,74.681325,15-05-2025 08:37
frame237.jpg,19.16325,74.681307,Not found
frame238.jpg,19.16325,74.681307,Not found
frame239.jpg,19.16325,74.681307,15-05-2025 08:38
frame240.jpg,19.16325,74.681307,Not found
frame241.jpg,19.16325,74.681307,Not found
frame242.jpg,19.16325,74.681307,Not found
frame243.jpg,19.16325,74.681307,15-05-2025 08:38
frame244.jpg,19.16325,74.681307,15-05-2025 08:38
frame245.jpg,19.165165,74.680475,Not found
frame246.jpg,19.165891,74.679919,15-05-2025 08:38
frame247.jpg,19.165891,74.679919,15-05-2025 08:38
frame248.jpg,19.165891,74.679919,15-05-2025 08:38
frame249.jpg,19.165894,74.679883,15-05-2025 08:38
frame250.jpg,19.165894,74.679883,Not found
frame251.jpg,19.165894,74.679883,15-05-2025 08:38
frame252.jpg,19.167665,74.67856,15-05-2025 08:38
frame253.jpg,19.167665,74.67856,15-05-2025 08:38
frame254.jpg,19.16856,74.67777,15-05-2025 08:38
frame255.jpg,19.16856,74.67777,15-05-2025 08:38
frame256.jpg,19.16856,74.67777,15-05-2025 08:38
frame257.jpg,19.16859,74.677727,15-05-2025 08:39
frame258.jpg,19.16859,14.67772,15-05-2025 08:39
frame259.jpg,19.172021,74.677175,15-05-2025 08:39
frame260.jpg,19.172021,74.677175,15-05-2025 08:39
frame261.jpg,19.173003,74.67755,15-05-2025 08:39
frame262.jpg,19.173003,74.67755,15-05-2025 08:39
frame263.jpg,19.173003,74.67755,15-05-2025 08:39
frame264.jpg,19.174432,74.677778,15-05-2025 08:39
frame265.jpg,19.174432,74.677778,15-05-2025 08:39
frame266.jpg,19.176076,74.678495,15-05-2025 08:40
frame267.jpg,19.176076,74.678495,15-05-2025 08:40
frame268.jpg,19.176076,74.678495,15-05-2025 08:40
frame269.jpg,19.177304,74.678423,15-05-2025 08:40
frame270.jpg,19.177304,74.678423,15-05-2025 08:40
frame271.jpg,19.177304,74.678423,15-05-2025 08:40
frame272.jpg,19.177304,74.678423,15-05-2025 08:40
frame273.jpg,19.178644,74.6784,15-05-2025 08:40
frame274.jpg,19.178644,74.6784,15-05-2025 08:40
frame275.jpg,19.178644,74.6784,15-05-2025 08:40
frame276.jpg,19.178644,74.6784,15-05-2025 08:40
frame277.jpg,19.178644,74.6784,15-05-2025 08:40
frame278.jpg,19.178644,74.6784,15-05-2025 08:40
frame279.jpg,19.178644,74.6784,15-05-2025 08:40
frame280.jpg,19.178644,74.6784,15-05-2025 08:40
frame281.jpg,19.178644,74.6784,15-05-2025 08:40
frame282.jpg,19.178644,74.6784,15-05-2025 08:40
frame283.jpg,19.178644,74.6784,15-05-2025 08:40
frame284.jpg,19.178644,74.6784,15-05-2025 08:40
frame285.jpg,19.178644,74.6784,15-05-2025 08:40
frame286.jpg,19.178644,74.6784,15-05-2025 08:40
frame287.jpg,19.178644,74.6784,15-05-2025 08:40
frame288.jpg,19.178644,74.6784,15-05-2025 08:40
frame289.jpg,19.178644,74.6784,15-05-2025 08:40
frame290.jpg,19.178644,74.6784,15-05-2025 08:40
frame291.jpg,19.178644,74.6784,15-05-2025 08:40
frame292.jpg,19.178644,74.6784,15-05-2025 08:40
frame293.jpg,19.178644,74.6784,15-05-2025 08:40
frame294.jpg,19.181188,74.678102,15-05-2025 08:40
frame295.jpg,19.181188,74.678102,15-05-2025 08:40
frame296.jpg,19.181188,74.678102,15-05-2025 08:40
frame297.jpg,19.181188,74.678102,15-05-2025 08:40
frame298.jpg,19.181188,74.678102,15-05-2025 08:40
frame299.jpg,19.181188,74.678102,15-05-2025 08:40
frame300.jpg,19.181188,74.678102,15-05-2025 08:40
frame301.jpg,19.181188,74.678102,15-05-2025 08:40
frame302.jpg,19.181188,74.678102,15-05-2025 08:40
frame303.jpg,19.181242,74.678052,15-05-2025 08:40
frame304.jpg,19.181242,74.678052,15-05-2025 08:40
frame305.jpg,19.181242,74.678052,15-05-2025 08:40
frame306.jpg,19.181242,74.678052,15-05-2025 08:41
frame307.jpg,19.181242,74.678052,15-05-2025 08:41
frame308.jpg,19.181242,74.678052,15-05-2025 08:41
frame309.jpg,19.181242,74.678052,15-05-2025 08:41
frame310.jpg,19.181242,74.678052,15-05-2025 08:41
frame311.jpg,19.181242,74.678052,15-05-2025 08:41
frame312.jpg,19.181242,74.678052,15-05-2025 08:41
frame313.jpg,19.181242,74.678052,15-05-2025 08:41
frame314.jpg,19.181242,74.678052,15-05-2025 08:41
frame315.jpg,19.181242,74.678052,15-05-2025 08:41
frame316.jpg,19.181242,74.678052,15-05-2025 08:41
frame317.jpg,19.181242,74.678052,15-05-2025 08:41
frame318.jpg,19.181242,74.678052,15-05-2025 08:41
frame319.jpg,19.181242,74.678052,15-05-2025 08:41
frame320.jpg,19.181242,74.678052,15-05-2025 08:41
frame321.jpg,19.181242,74.678052,15-05-2025 08:41
frame322.jpg,19.18,Not found,Not found
frame323.jpg,Not found,Not found,Not found
frame324.jpg,19.181242,74.678052,15-05-2025 08:41
frame325.jpg,19.181242,74.678052,15-05-2025 08:41
frame326.jpg,Not found,Not found,Not found
frame327.jpg,19.184977,74.677232,15-05-2025 08:42
frame328.jpg,19.184977,74.677232,15-05-2025 08:42
frame329.jpg,19.184965,74.67726,15-05-2025 08:42
frame330.jpg,Not found,Not found,Not found
frame331.jpg,19.184965,74.67726,Not found
frame332.jpg,19.184942,74.677297,Not found
frame333.jpg,19.184748,74.677513,Not found
frame334.jpg,19.184748,74.677513,Not found
frame335.jpg,19.184748,74.677513,Not found
frame336.jpg,19.184748,74.677513,Not found
frame337.jpg,19.182994,74.681297,15-05-2025 08:43
frame338.jpg,19.182994,74.681297,15-05-2025 08:43
frame339.jpg,19.182079,74.683422,15-05-2025 08:43
frame340.jpg,19.182079,74.683422,15-05-2025 08:43
frame341.jpg,19.182079,74.683422,15-05-2025 08:43
frame342.jpg,19.181598,74.682899,15-05-2025 08:43
frame343.jpg,19.182019,74.683542,15-05-2025 08:43
frame344.jpg,19.182019,74.683542,15-05-2025 08:43
frame345.jpg,19.18199,74.683612,15-05-2025 08:43
frame346.jpg,19.18199,74.683612,15-05-2025 08:43
frame347.jpg,19.18196,74.683644,15-05-2025 08:43
frame348.jpg,19.18196,74.683644,15-05-2025 08:43
frame349.jpg,19.18196,74.683644,15-05-2025 08:44
frame350.jpg,19.18196,74.683644,15-05-2025 08:44
frame351.jpg,19.181904,74.683744,15-05-2025 08:44
frame352.jpg,19.181904,74.683744,15-05-2025 08:44
frame353.jpg,19.181904,74.683744,15-05-2025 08:44
frame354.jpg,19.181904,74.683744,15-05-2025 08:44
frame355.jpg,19.181904,74.6837,18-05-2025 08:44
frame356.jpg,19.181904,74.683744,15-05-2025 08:44
frame357.jpg,19.181904,74.683744,15-05-2025 08:44
frame358.jpg,19.181904,74.683744,15-05-2025 08:44
frame359.jpg,19.181871,74.683813,15-05-2025 08:44
frame360.jpg,19.181871,74.683813,15-05-2025 08:44
frame361.jpg,19.181871,74.683813,15-05-2025 08:44
frame362.jpg,19.181871,74.683813,15-05-2025 08:44
frame363.jpg,19.181871,74.683813,15-05-2025 08:44
frame364.jpg,19.181871,74.683813,15-05-2025 08:44
frame365.jpg,19.181871,74.683813,15-05-2025 08:44
frame366.jpg,19.181871,74.683813,15-05-2025 08:44
frame367.jpg,19.181816,74.683875,15-05-2025 08:44
frame368.jpg,19.181816,74.683875,15-05-2025 08:44
frame369.jpg,19.181816,74.683875,15-05-2025 08:44
frame370.jpg,19.181816,74.683875,15-05-2025 08:44
frame371.jpg,19.181816,74.683875,15-05-2025 08:44
frame372.jpg,19.181816,74.683875,15-05-2025 08:44
frame373.jpg,19.181816,74.683875,15-05-2025 08:44
frame374.jpg,19.181592,74.683973,15-05-2025 08:44
frame375.jpg,19.181592,74.683973,15-05-2025 08:44
frame376.jpg,19.181592,74.683973,15-05-2025 08:44
frame377.jpg,19.181592,74.683973,15-05-2025 08:44
frame378.jpg,19.181592,74.683973,15-05-2025 08:44
frame379.jpg,19.181592,74.683973,15-05-2025 08:44
frame380.jpg,19.18084,74.684636,Not found
frame381.jpg,19.18084,74.684636,15-05-2025 08:44
frame382.jpg,19.18084,74.684636,15-05-2025 08:44
frame383.jpg,19.176998,74.689413,15-05-2025 08:45
frame384.jpg,19.176998,74.689413,15-05-2025 08:45
frame385.jpg,19.176998,74.689413,15-05-2025 08:45
frame386.jpg,19.176998,74.689413,15-05-2025 08:45
frame387.jpg,19.176658,74.691888,Not found
frame388.jpg,19.176658,74.691888,15-05-2025 08:45
frame389.jpg,19.176658,74.691888,15-05-2025 08:45
frame390.jpg,Not found,Not found,15-05-2025 08:45
frame391.jpg,Not found,Not found,15-05-2025 08:45
frame392.jpg,19.176319,74.692211,15-05-2025 08:45
frame393.jpg,19.176319,74.692211,15-05-2025 08:45
frame394.jpg,19.176319,74.692211,15-05-2025 08:45
frame395.jpg,19.176319,74.692211,15-05-2025 08:45
frame396.jpg,19.176319,74.692211,15-05-2025 08:45
frame397.jpg,19.176319,74.692211,15-05-2025 08:45
frame398.jpg,19.176319,74.692211,15-05-2025 08:45
frame399.jpg,19.176252,74.692285,15-05-2025 08:46
frame400.jpg,19.176252,74.692285,15-05-2025 08:46
frame401.jpg,19.176252,74.692285,15-05-2025 08:46
frame402.jpg,19.176252,74.692285,15-05-2025 08:46
frame403.jpg,19.176252,74.692285,15-05-2025 08:46
frame404.jpg,19.171768,74.696478,15-05-2025 08:46
frame405.jpg,19.171764,74.696472,15-05-2025 08:46
frame406.jpg,19.171764,74.696472,15-05-2025 08:46
frame407.jpg,19.171764,74.696472,15-05-2025 08:46
frame408.jpg,19.171764,74.696472,15-05-2025 08:46
frame409.jpg,19.171764,74.696472,15-05-2025 08:46
frame410.jpg,19.17018,74.697385,15-05-2025 08:46
frame411.jpg,19.17018,74.697385,15-05-2025 08:46
frame412.jpg,19.17018,74.697385,15-05-2025 08:46
frame413.jpg,19.17018,74.697385,15-05-2025 08:46
frame414.jpg,19.17018,74.697385,15-05-2025 08:46
frame415.jpg,19.169145,74.697964,15-05-2025 08:46
frame416.jpg,19.169145,74.697964,15-05-2025 08:46
frame417.jpg,19.169145,74.697964,15-05-2025 08:46
frame418.jpg,19.169145,74.697964,15-05-2025 08:46
frame419.jpg,19.169145,74.697964,15-05-2025 08:46
frame420.jpg,19.169145,74.697964,15-05-2025 08:46
frame421.jpg,19.169145,74.697964,15-05-2025 08:46
frame422.jpg,19.169145,74.697964,15-05-2025 08:46
frame423.jpg,19.169145,74.697964,15-05-2025 08:46
frame424.jpg,19.169145,74.697964,15-05-2025 08:46
frame425.jpg,19.169145,74.697964,15-05-2025 08:46
frame426.jpg,19.169145,74.697964,15-05-2025 08:46
frame427.jpg,19.168161,74.698477,15-05-2025 08:47
frame428.jpg,19.168161,74.698477,15-05-2025 08:47
frame429.jpg,19.167147,74.698981,15-05-2025 08:47
frame430.jpg,19.167147,Not found,15-05-2025 08:47
frame431.jpg,19.16,Not found,Not found
frame432.jpg,19.165908,Not found,Not found
frame433.jpg,19.164925,74.700494,15-05-2025 08:47
frame434.jpg,19.164925,74.700494,Not found
frame435.jpg,19.164925,74.700494,Not found
frame436.jpg,19.164925,74.700494,15-05-2025 08:47
frame437.jpg,19.164925,74.700494,15-05-2025 08:47
frame438.jpg,19.163833,74.701073,15-05-2025 08:47
frame439.jpg,19.163833,74.701073,15-05-2025 08:47
frame440.jpg,19.163833,74.701073,15-05-2025 08:47
frame441.jpg,19.163833,74.701073,15-05-2025 08:47
frame442.jpg,19.163833,74.701073,15-05-2025 08:47
frame443.jpg,19.163833,74.701073,15-05-2025 08:47
frame444.jpg,19.163833,74.701073,15-05-2025 08:47
frame445.jpg,19.163833,74.701073,15-05-2025 08:47
frame446.jpg,19.163833,74.701073,15-05-2025 08:47
frame447.jpg,19.163833,Not found,15-05-2025 08:47
frame448.jpg,19.163833,74.701073,15-05-2025 08:47
frame449.jpg,19.163833,74.701073,15-05-2025 08:47
frame450.jpg,19.163833,74.701073,15-05-2025 08:48
frame451.jpg,19.163833,74.701073,15-05-2025 08:48
frame452.jpg,19.162902,74.701767,15-05-2025 08:48
frame453.jpg,19.162902,74.701767,15-05-2025 08:48
frame454.jpg,19.162902,74.701767,15-05-2025 08:48
frame455.jpg,19.162902,74.701767,15-05-2025 08:48
frame456.jpg,19.162902,74.701767,15-05-2025 08:48
frame457.jpg,19.162902,74.701767,15-05-2025 08:48
frame458.jpg,19.162902,74.701767,15-05-2025 08:48
frame459.jpg,19.161761,74.702275,15-05-2025 08:48
frame460.jpg,19.161761,Not found,15-05-2025 08:48
frame461.jpg,19.161761,Not found,15-05-2025 08:48
frame462.jpg,19.161761,74.702275,15-05-2025 08:48
frame463.jpg,19.161761,74.702275,15-05-2025 08:48
frame464.jpg,19.161761,74.702275,15-05-2025 08:48
frame465.jpg,19.161761,74.702275,15-05-2025 08:48
frame466.jpg,19.161761,74.702275,15-05-2025 08:48
frame467.jpg,19.160781,74.702801,15-05-2025 08:48
frame468.jpg,19.160781,74.702801,15-05-2025 08:48
frame469.jpg,19.160781,74.702801,15-05-2025 08:48
frame470.jpg,19.160781,74.702801,15-05-2025 08:48
frame471.jpg,19.15976,74.703457,15-05-2025 08:48
frame472.jpg,19.158705,74.703912,15-05-2025 08:48
frame473.jpg,19.158705,74.703912,15-05-2025 08:48
frame474.jpg,19.158705,74.703912,15-05-2025 08:48
frame475.jpg,19.158705,74.703912,15-05-2025 08:48
frame476.jpg,19.158705,74.703912,15-05-2025 08:48
frame477.jpg,19.158705,74.703912,15-05-2025 08:48
frame478.jpg,19.157629,74.704551,15-05-2025 08:48
frame479.jpg,19.157629,74.704551,15-05-2025 08:49
frame480.jpg,19.157629,74.704551,15-05-2025 08:49
frame481.jpg,19.157629,74.704551,15-05-2025 08:49
frame482.jpg,19.157629,74.704551,15-05-2025 08:49
frame483.jpg,19.157595,74.704639,15-05-2025 08:49
frame484.jpg,19.157595,74.704639,15-05-2025 08:49
frame485.jpg,19.157595,74.704639,Not found
frame486.jpg,19.157595,74.704639,15-05-2025 06:49
frame487.jpg,19.156257,74.705284,15-05-2025 08:49
frame488.jpg,19.156257,74.705284,15-05-2025 08:49
frame489.jpg,19.156257,14.105284,Not found
